Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader,obstacle_0,obstacle_1,obstacle_2,obstacle_3,obstacle_4,obstacle_5,obstacle_6,obstacle_7,obstacle_8,obstacle_9
0,0,0.11333448831106763,0.9925354899722572,,2.0076150554117644,2.030312793547487,2.278105353137835,1.2343242620490438,1.547638830830943,1.7363309258721364,0.33311262020211885,1.1519408781644975,2.653011252617927,1.330902862147747,1.8941950454027703,1.6197313529097355,1.3716073284258232,1.1667501418068342,1.0312746218361692,0.9939673133974889,1.065193370606545,1.2261831167031558,1.447285520142387,1.705276499621688
0,1,-1.8446840422305386,1.436023533522103,2.0076150554117644,,3.825689997804169,2.89775887156429,2.7612767171566968,1.2282551138104907,1.5461344897285783,2.3232179963552104,0.8711163384536625,4.4102602426708994,3.1865955013070586,1.476810982420462,1.5880400342547498,1.7564150549389475,1.967317656673362,2.2085981756588433,2.4713751764980154,2.749492107048108,3.038739977795289,3.3362249146010834,3.639927874447641
0,2,1.4161976630049726,-0.5646149804926623,2.030312793547487,3.825689997804169,,2.0949217357851118,2.596371383992181,2.853490794884783,2.774637115766167,1.71491608460089,2.9738197016963124,0.6235268287112874,0.7014346519010379,2.9703533267798954,2.643856694619974,2.3193058831649487,1.9976495087733603,1.6805503748306916,1.3711738719093685,1.0762008334379336,0.8114930085960687,0.6172971685746803,0.5708002346553106
0,3,-0.5878361509816843,-1.1749800773510906,2.278105353137835,2.89775887156429,2.0949217357851118,,3.466060250134057,1.6699245734962824,1.3651500903268357,2.215604173721506,2.342347554682234,2.3778104092735233,1.9752979077942407,1.48748817461783,1.3098179064511668,1.2003528850777898,1.178258618297041,1.2481834467297477,1.3963712557952757,1.601238793420463,1.843990478641413,2.1116008901560863,2.3957541559012245
0,4,0.8640048275504455,1.9723571194891574,1.2343242620490438,2.7612767171566968,2.596371383992181,3.466060250134057,,2.702634555992173,2.9382409766884847,1.2525989247121245,2.075758170791452,3.1751765456738714,1.9770400334159017,3.078751602757419,2.830869005133499,2.6021432395607844,2.39806208768257,2.2254159916274756,2.0920021791155805,2.005665007243133,1.9725955863676357,1.9954440096521824,2.0723615674342892
0,5,-1.2900671921087445,0.3401171624471826,1.547638830830943,1.2282551138104907,2.853490794884783,1.6699245734962824,2.702634555992173,,0.3524157883731466,1.7479359186343824,0.8266143681025084,3.3833556790563217,2.3151862621750228,0.399689214290591,0.36181124066355935,0.5694607115008027,0.8601661771063305,1.1737582480028244,1.4959121697124544,1.8220922689192247,2.150467269139155,2.48016550597831,2.810721370159749
0,6,-1.3028648498971385,-0.012066181636261497,1.7363309258721364,1.5461344897285783,2.774637115766167,1.3651500903268357,2.9382409766884847,0.3524157883731466,,1.8853901855451543,1.169194495357098,3.264957183791489,2.3028964609011515,0.19750407627529362,0.13673162711882136,0.46968653140790195,0.8029555155421961,1.1362622515579333,1.469581052856084,1.80290522760735,2.136232260494267,2.4695609941933414,2.802890821906588
0,7,0.3930630361995444,0.8116599603002608,0.33311262020211885,2.3232179963552104,1.71491608460089,2.215604173721506,1.2525989247121245,1.7479359186343824,1.8853901855451543,,1.4581010020656462,2.33844240870081,1.0134911786404144,2.0597280282065538,1.7582800223962451,1.4706596976724575,1.2067947123602132,0.9859458562341635,0.8426429892263321,0.8186741753478491,0.923379567508885,1.121273592049029,1.3726257075337005
0,8,-1.0309565782264563,1.1250713033541868,1.1519408781644975,0.8711163384536625,2.9738197016963124,2.342347554682234,2.075758170791452,0.8266143681025084,1.169194495357098,1.4581010020656462,,3.5696421308497697,2.3217601211736763,1.2189286973158533,1.1332266612357558,1.1422961019600724,1.2440660455108625,1.4187256566563944,1.6431941073225103,1.8998982820261585,2.1774669485378406,2.4688728934729847,2.769752089718295
0,9,1.7874556589373478,-1.0655672801969671,2.653011252617927,4.4102602426708994,0.6235268287112874,2.3778104092735233,3.1751765456738714,3.3833556790563217,3.264957183791489,2.33844240870081,3.5696421308497697,,1.3249603931509857,3.455835403792483,3.140425503535856,2.829128588564602,2.5234672615730243,2.22576451855321,1.939688270339379,1.6712198246658523,1.4303087222143251,1.2332123100061927,1.1036595419247126
1,0,0.14616648911805877,0.9523823738106467,,1.9481503229897128,1.8692155300123365,2.143073375066154,1.1240853023370545,1.572614455818686,1.7579920965731952,0.2699507997041999,1.181258842786615,2.4620308155631005,1.2790871159738044,1.901813948797431,1.6219010700017693,1.3661815721665664,1.1508967449794794,1.0024453946741603,0.9526029830022195,1.0159873716578585,1.1744064278323674,1.395869907377454,1.6552635322304803
