Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader,obstacle_0,obstacle_1,obstacle_2,obstacle_3,obstacle_4,obstacle_5,obstacle_6,obstacle_7,obstacle_8,obstacle_9
0,0,1.468255693375323,-0.56715952000746,,1.2238457890087577,2.9201152102998877,2.6348742919513097,4.1713094459546065,3.0734383253039153,3.1573527569429785,2.001085837283755,2.4964983309663284,2.669777357392927,0.7354816894481445,3.021954960351016,2.695271000212101,2.370439193272165,2.048340888533807,1.7305031188935667,1.4197900956069105,1.1221359137327438,0.8513497074741864,0.6423596050236714,0.5680472006252419
0,1,0.5073758848905578,0.190803875494427,1.2238457890087577,,1.7964384680197913,1.4202368983367308,2.9484272157875497,2.7577151550868106,1.9355124520089588,0.8069693515975193,2.1294233929569137,1.445933217081071,0.5282846180715975,2.0164235820243332,1.6848811778068848,1.354218345295252,1.025286444054893,0.700528001020278,0.3904982590056299,0.19094638666812094,0.37769614387628747,0.6863457247179772,1.0107960985285291
0,2,-1.2710845335803258,0.44431858771773003,2.9201152102998877,1.7964384680197913,,1.1493126150319681,1.5873639931160946,2.3293357674091713,0.8492308621377518,1.011880725788864,1.914959607937883,0.9119817067666509,2.3141400057168635,0.49982126621184814,0.45642315708372727,0.6237348160149156,0.8899384053507674,1.1904443843160397,1.5048413608095523,1.825968080903639,2.1508123037533777,2.4779124120309683,2.806479734407425
0,3,-0.44552204719348065,1.243922282145408,2.6348742919513097,1.4202368983367308,1.1493126150319681,,1.5898221331124192,3.245461813918428,0.6510284139969095,0.8224033146336958,2.707324127947937,0.23785655187476537,1.907059682584756,1.630725727083763,1.4378429003938387,1.302973613575995,1.2451146498856356,1.2747952648431802,1.3864045821460562,1.5624834673515078,1.784044205820086,2.0362944514769654,2.309198709538387
0,4,-1.8911165884877281,1.9055799255792287,4.1713094459546065,2.9484272157875497,1.5873639931160946,1.5898221331124192,,3.8348222575794946,1.0148083868207434,2.191474863376133,3.486207327722673,1.5059565896416676,3.4626276122331516,1.9453038422212654,2.0386423281186623,2.179481651139914,2.3593304591634197,2.5700121372552314,2.804586739247755,3.0575600390690174,3.3247349111292053,3.6029534118932407,3.8898465997372167
0,5,-1.308444500391563,-1.8847175541683368,3.0734383253039153,2.7577151550868106,2.3293357674091713,3.245461813918428,3.8348222575794946,,3.167126460657753,2.5531779990433234,0.6290144804436617,3.050895644275124,2.980113466024126,1.8944270290566791,1.8900426484939439,1.9436797267177817,2.050790766802806,2.2035918135117027,2.3933477002245556,2.6120168012451157,2.8529585605167114,3.1110023382001226,3.3822360607695456
0,6,-1.0957956978016612,1.2752619559797251,3.1573527569429785,1.9355124520089588,0.8492308621377518,0.6510284139969095,1.0148083868207434,3.167126460657753,,1.1801300840298163,2.7134520334457854,0.505550157582434,2.4532942471895183,1.337787043697494,1.2772297172384846,1.3019906102317096,1.4075743567883734,1.5778383354663075,1.7944649002051267,2.04275719690117,2.3125379726908433,2.597119367107498,2.8921356055854033
0,7,-0.25920479902435467,0.4429022480918432,2.001085837283755,0.8069693515975193,1.011880725788864,0.8224033146336958,2.191474863376133,2.5531779990433234,1.1801300840298163,,1.9706549608731205,0.7427537397275791,1.3348255044202497,1.317473010019181,1.0097769271426644,0.7251110089307601,0.5041276923337084,0.45246624990716994,0.6144338098238306,0.8789506972671558,1.17889862669376,1.4930746257426886,1.8141014101408799
0,8,-0.8747009932859351,-1.4291675715632226,2.4964983309663284,2.1294233929569137,1.914959607937883,2.707324127947937,3.486207327722673,0.6290144804436617,2.7134520334457854,1.9706549608731205,,2.530274684883491,2.3573340369653155,1.5599739726692607,1.4586856762306892,1.4297661455279578,1.4774710765281958,1.5949396713603685,1.7683230900497444,1.9830085144923748,2.2270835656790378,2.4919273405756197,2.7715924583389104
0,9,-0.6258715684027973,1.08884233673233,2.669777357392927,1.445933217081071,0.9119817067666509,0.23785655187476537,1.5059565896416676,3.050895644275124,0.505550157582434,0.7427537397275791,2.530274684883491,,1.9567922708354335,1.396308758544222,1.2157454390483844,1.1084304300084935,1.096093648368104,1.1817134915195013,1.3467347505384057,1.5662580958445182,1.820674759398688,2.097324714593968,2.3884948313957244
