Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader,obstacle_0,obstacle_1,obstacle_2,obstacle_3,obstacle_4,obstacle_5,obstacle_6,obstacle_7,obstacle_8,obstacle_9
0,0,-1.969937139655337,0.5802075916872376,,2.9837355347609713,2.289727587595497,3.2646414096810386,1.5499736146404668,0.45260964640983525,1.3259442227722165,1.10587183169838,1.125355767822163,2.827089007882729,3.0260812056115793,0.7466470147793693,0.9909007529651727,1.2761305035133241,1.5803025166054814,1.894313925463329,2.2139820854381767,2.5371697466468994,2.862685137101464,3.189815713687106,3.51811094233979
0,1,0.7853676759530437,-0.5647697506565348,2.9837355347609713,,1.7275354346001102,1.4901076047838542,1.4743962875590038,2.676081759153768,2.738583170554288,2.706278505985406,2.5002833476792428,2.200932160196957,0.6041787035161387,2.3541177297551754,2.0320932424530644,1.7143972202268005,1.4039711299174116,1.1069481743893832,0.8377086666309632,0.632771350280246,0.5668029424275846,0.681435097111876,0.9108590614520988
0,2,0.26407672084519396,1.0822379657557888,2.289727587595497,1.7275354346001102,,1.048856430164004,1.1264897487756413,2.2487562776939054,1.3447636339421956,1.4368370449201049,1.2801975197073645,0.6742683520216668,1.308748290285489,2.0695907062873955,1.7939525231823004,1.5412812337582478,1.32478385024153,1.1648085166276991,1.0866129638368445,1.1076546430049325,1.2228213710042442,1.4092223475453534,1.6427858553323365
0,3,1.2844077399067575,0.8392885417244291,3.2646414096810386,1.4901076047838542,1.048856430164004,,1.8527306023683208,3.146668063832024,2.3916547213749717,2.484442952146718,2.321368343950264,1.012941016044908,0.8861676019742477,2.9081491912077992,2.5907857886805656,2.2779886982946187,1.9719321079867485,1.6763120800383007,1.3977662047273247,1.1487822938640488,0.952823895867167,0.8475070599102094,0.8665363690475035
0,4,-0.46214130102974593,0.22108377584514516,1.5499736146404668,1.4743962875590038,1.1264897487756413,1.8527306023683208,,1.328252028709675,1.3925068977715447,1.3015354973815623,1.0991983342022853,1.7992789244755307,1.4787613803852548,1.0611450018589235,0.7383996389271756,0.43204347094663276,0.22430184357170743,0.3690302094597971,0.6665414437080704,0.9872152344292295,1.3142041562177846,1.6437437244209523,1.9745572975096597
0,5,-1.7892189734476842,0.1652420070590912,0.45260964640983525,2.676081759153768,2.2487562776939054,3.146668063832024,1.328252028709675,,1.54288102246719,1.3229032435591868,1.2715354650113873,2.849908575836846,2.7941094113755587,0.3330953849861163,0.6441089159259347,0.970063027784143,1.2997655490104427,1.6309447903400403,1.9628534224700631,2.295175032386372,2.6277529417164303,2.960500774924935,3.2933670272511617
0,6,-1.0143383051273385,1.4994240783495192,1.3259442227722165,2.738583170554288,1.3447636339421956,2.3916547213749717,1.3925068977715447,1.54288102246719,,0.22257757850841514,0.3271075111874746,1.6737316001280533,2.511141448472703,1.576115429973608,1.5071418302414545,1.5103096922646209,1.58518656910017,1.722445869507923,1.9086763240886244,2.131077912491762,2.3795300061790035,2.6467064917977727,2.9274852142009054
0,7,-1.152163304298158,1.3246526617556342,1.10587183169838,2.706278505985406,1.4368370449201049,2.484442952146718,1.3015354973815623,1.3229032435591868,0.22257757850841514,,0.2063647490982343,1.832281109444565,2.527154835514408,1.3695601634003023,1.3247320566123095,1.36248200893873,1.47648963754216,1.6510324942529937,1.8692290300044472,2.117627979217713,2.386818294789581,2.6705200071411217,2.964569929511195
0,8,-1.0129475555052085,1.1723195236720394,1.125355767822163,2.5002833476792428,1.2801975197073645,2.321368343950264,1.0991983342022853,1.2715354650113873,0.3271075111874746,0.2063647490982343,,1.729343469744581,2.329440045761434,1.269469633063741,1.1823546975078614,1.1859992978029308,1.2796281726663439,1.4458645885407075,1.663076299732756,1.913986251594254,2.1870267913478045,2.4748840827555023,2.7729476162203714
0,9,0.6541148694828163,1.632245286748292,2.827089007882729,2.200932160196957,0.6742683520216668,1.012941016044908,1.7992789244755307,2.849908575836846,1.6737316001280533,1.832281109444565,1.729343469744581,,1.66849069509689,2.702671927378346,2.4452954992178113,2.208331232440688,1.9990512269757752,1.8269939808866145,1.7034759835526616,1.6395048243624413,1.6420547901629083,1.7108284603981805,1.8384086406841345
1,0,-1.8682689139469586,0.5512417700903143,,2.8180101383434804,2.1775261350188133,3.0773798419200853,1.4629505588600216,0.39862849902699904,1.2525701906972866,1.0426747989557656,1.0590174337159686,2.670272716782056,2.9207591567616062,0.6629400290161812,0.8922517595841762,1.1725865192438314,1.4751363699556366,1.7886636623584777,2.1082766199765186,2.4315766773556224,2.7572671599977805,3.08459097249001,3.4130782243824602
1,1,0.7682884235527885,-0.443618293377351,2.8180101383434804,,1.5436745084604753,1.277287472299236,1.3825430715074942,2.557300932818115,2.5710742757785203,2.557359386893798,2.3531782234587393,1.9754661194871768,0.5004872075075301,2.311261465659528,1.9851570193274923,1.66192341651173,1.3436341449728981,1.0348614452893214,0.7474930960067642,0.5184359829636384,0.4483614953443177,0.596240232461324,0.8556862867464319
1,2,0.2595568468071915,1.0138188994006532,2.1775261350188133,1.5436745084604753,,0.9767908825590017,1.0566941343425145,2.1372473509403354,1.313685511448349,1.4065375861265157,1.2463452767615364,0.6250544849332671,1.2554221695876095,2.030731163381312,1.74984064164931,1.4907171786189157,1.2667893922486226,1.099770541622184,1.018065492170563,1.041941299065956,1.1649241251138356,1.360395893138259,1.602038694003634
1,3,1.2021764975716696,0.7577161422053296,3.0773798419200853,1.277287472299236,0.9767908825590017,,1.7290182801443832,2.968424579843115,2.2893442409946307,2.3816851941323236,2.2150443802190924,0.9654186238826632,0.7842251515533498,2.806401891423825,2.487076936670279,2.171965474833668,1.8632065320419748,1.5645655500619169,1.2831267911081254,1.0330467491360418,0.8427212065469076,0.7585477573952936,0.8141453130474958
1,4,-0.44239525838601557,0.22396718194433163,1.4629505588600216,1.3825430715074942,1.0566941343425145,1.7290182801443832,,1.2687052052239831,1.3293453905268184,1.254950242274722,1.0541908419413162,1.6790879439490627,1.459679889565704,1.0810592435535011,0.7581097357513114,0.45054841807690327,0.23125657794860507,0.3552288767535949,0.6489358420806823,0.9686434440063746,1.2952392591016988,1.6245742756926593,1.9552648512128892
1,5,-1.710506809920974,0.18516008689677815,0.39862849902699904,2.557300932818115,2.1372473509403354,2.968424579843115,1.2687052052239831,,1.4484708028480793,1.2423647336947254,1.1934412668352747,2.6867517083386985,2.7168237750004316,0.2803522334541451,0.5744966137363107,0.8965029647516345,1.2245860503225878,1.554904063183032,1.886283255236008,2.2182480957924033,2.5505699230195034,2.8831252959521256,3.215841761394452
1,6,-0.983727110392676,1.43810020320598,1.2525701906972866,2.5710742757785203,1.313685511448349,2.2893442409946307,1.3293453905268184,1.4484708028480793,,0.21049953900909402,0.30814538208045766,1.6038365889675328,2.4501643706020944,1.5279626602128002,1.449689303164925,1.445942766031649,1.517275226117506,1.6540011980536242,1.8416128900390387,2.0662957998736,2.317291705982404,2.5869529549020847,2.8700230928270654
1,7,-1.1217281967061037,1.2791481472288553,1.0426747989557656,2.557359386893798,1.4065375861265157,2.3816851941323236,1.254950242274722,1.2423647336947254,0.21049953900909402,,0.2048360062398921,1.7568644552222024,2.477488753406713,1.3339076203868951,1.279937283089062,1.311255726309255,1.4222397593719691,1.5963591415218206,1.815538847429146,2.065483557559983,2.336340208274291,2.6216351831004046,2.9171353619540614
