Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader,obstacle_0,obstacle_1,obstacle_2,obstacle_3,obstacle_4,obstacle_5,obstacle_6,obstacle_7,obstacle_8,obstacle_9
0,0,1.9313901878480553,-0.9887704949506024,,2.326555671144108,2.8157867280841113,3.423532624524593,3.586397906478184,3.541535972441367,3.5075986879165937,2.495726212494408,2.759920416617753,1.4613508315658494,1.358364742513768,3.571009060888081,3.2520183525759063,2.936215802739723,2.6247524335160946,2.319376997484684,2.022848535579394,1.7396968016158878,1.4776318714184615,1.2499876621522796,1.0787792108937027
0,1,0.23088833751874382,0.5990439614514673,2.326555671144108,,2.3814881806308135,2.0700359522068412,1.4075810978095131,1.2785345225429088,1.8105471898269536,1.9846534473083584,0.590379204700905,0.8698454523221908,0.9748776421254868,1.8316189845898267,1.5205307157289358,1.2212376642008116,0.9450139838501758,0.7189601164907056,0.6024766308816464,0.6567151244146069,0.8495843929436955,1.111096192529857,1.4033880716314375
0,2,-0.8314237447980704,-1.5323825548159777,2.8157867280841113,2.3814881806308135,,1.142621797240784,3.5755066627453624,2.582793780863716,1.5920067789681525,4.150604760709415,2.1385707252030968,2.2198251445249646,2.3879508427341065,1.6718823234080138,1.568624910858978,1.5323837446386321,1.567813124361548,1.670358724115914,1.8287648191503987,2.029996424261989,2.2626560550585126,2.518047177217231,2.789934223617575
0,3,-1.46807794797009,-0.5835643440331326,3.423532624524593,2.0700359522068412,1.142621797240784,,2.8949720439818845,1.7057958718889341,0.5171270213776531,4.045674718696989,1.5889803915948277,2.346828602791672,2.536130142733821,0.5844367895954367,0.6568075091865133,0.8622343471685555,1.130363771965822,1.4262603783077754,1.7357814662885123,2.0527732833688628,2.374245402088311,2.6985971407352025,3.0249023205474193
0,4,-0.09926262632225447,1.9673585773149003,3.586397906478184,1.4075810978095131,3.5755066627453624,2.8949720439818845,,1.2647792149090296,2.4432339349577985,2.1455547115617013,1.43771719922958,2.2103485772889275,2.2536366373848757,2.415070384430263,2.2382696792562964,2.0998475122318414,2.0077575088632207,1.9685129098863587,1.985250150636966,2.0566028948343806,2.1772080735888415,2.339460781159184,2.53537782582511
0,5,-0.9666522850114432,1.0468686846680804,3.541535972441367,1.2785345225429088,2.582793780863716,1.7057958718889341,1.2647792149090296,,1.2150399984430231,2.998161568258777,0.7840113874304238,2.090258430487062,2.2279262225395633,1.174901624827454,1.0658047643952424,1.0553236403185644,1.146166828190852,1.3175397650534693,1.5428369613058426,1.8019442189113302,2.0822781440496136,2.376338316092148,2.679609586878441
0,6,-1.4528327136544439,-0.06666209111718269,3.5075986879165937,1.8105471898269536,1.5920067789681525,0.5171270213776531,2.4432339349577985,1.2150399984430231,,3.7906408596460093,1.2583228155072388,2.268959647978831,2.4537384040613497,0.08166141863401132,0.2938279102480332,0.6230756909159235,0.9551617740478349,1.2878924391486584,1.6208707774688813,1.9539701742634392,2.287137737171033,2.620347465107404,2.953585087519908
0,7,1.9961276148415488,1.5061159540241693,2.495726212494408,1.9846534473083584,4.150604760709415,4.045674718696989,2.1455547115617013,2.998161568258777,3.7906408596460093,,2.539450428443856,1.9486701073148178,1.805728521128258,3.806743170509903,3.5030919105994354,3.2053446810308617,2.9153110188349873,2.635538725022035,2.369665087699752,2.122918535143917,1.9027547945214436,1.7194158111153068,1.5857262932721075
0,8,-0.3576972736803312,0.5530593593254909,2.759920416617753,0.590379204700905,2.1385707252030968,1.5889803915948277,1.43771719922958,0.7840113874304238,1.2583228155072388,2.539450428443856,,1.3171122271688636,1.4660206485232488,1.269145450094224,0.9799521078737483,0.7294548074965005,0.5710733060260591,0.5851216520976912,0.762123478757709,1.0205485134064893,1.3131749928249699,1.6215918344539564,1.9382759905588414
0,9,0.8160194839389425,-0.04458065928221844,1.4613508315658494,0.8698454523221908,2.2198251445249646,2.346828602791672,2.2103485772889275,2.090258430487062,2.268959647978831,1.9486701073148178,1.3171122271688636,,0.18930468951436538,2.316448506910275,1.9831872848990653,1.6499551966723311,1.3167743608109013,0.9836968566454339,0.6508813382495147,0.31914847549545466,0.04782472752550594,0.3534697751391583,0.685431821214326
1,0,1.8239943630191515,-0.8982332176232869,,2.1364704540851016,2.667727776202888,3.238886093673086,3.3470401059176558,3.30447092286713,3.3213266137253514,2.3126749965166282,2.565150829725558,1.326836275778395,1.2189297040966802,3.443219632643985,3.1226393175842966,2.8050335825162396,2.491540228972166,2.1839309165703216,1.8850883285244004,1.5999324943723006,1.3372479908304402,1.1130600224758536,0.9548797099687838
1,1,0.23322640251146629,0.5279376336427247,2.1364704540851016,,2.2039941579535536,1.9299237391157136,1.3593703629397489,1.2190048688232848,1.7409215447201354,1.886246787340794,0.5618758766626879,0.81352138520281,0.9309456991800261,1.8118476501569107,1.4961346029516371,1.1900705084748586,0.9035148600638434,0.6622934483995647,0.5321168513137029,0.5915118742115445,0.7992787207455986,1.0723939909205058,1.3723824147482806
