Batch,Robot,X,Y,neighbor_0,neighbor_1,neighbor_2,neighbor_3,neighbor_4,neighbor_5,neighbor_6,neighbor_7,neighbor_8,neighbor_9,leader,obstacle_0,obstacle_1,obstacle_2,obstacle_3,obstacle_4,obstacle_5,obstacle_6,obstacle_7,obstacle_8,obstacle_9
0,0,-1.5753227162183658,-0.6085049031826437,,2.966378683762539,1.089752469023686,1.4147907301930274,3.4186568028525812,0.9761824346539628,1.6388289806052676,2.5836643050701156,3.251589898833293,2.8337619570597576,2.6462360646525207,0.6131490265635517,0.7329924856589728,0.9595970307954428,1.2355554059663059,1.534467361378507,1.8452114315930017,2.1626933656090257,2.484331335035509,2.8086979177283484,3.1349462556933934
0,1,1.3092871449819996,0.08318031723657437,2.966378683762539,,2.401638084131984,2.7373978993604475,1.1245773086962707,2.0742989043152624,2.6609863230832174,3.4417687284006924,0.7181586362437241,0.5654678525642588,0.3202772287045921,2.8105183201923256,2.4773506499066973,2.144234473949107,1.8111982051042046,1.4782958497187915,1.14564415183823,0.8135506426822445,0.48316766861874305,0.16510471226004286,0.20806335151749814
0,2,-0.6912344863689963,-1.2456457397211818,1.089752469023686,2.401638084131984,,0.4988249016587131,3.173001056391831,0.5369868460580498,0.6360834670262077,3.3374206730301808,2.4711597923762336,2.091997859325148,2.1004540929925923,1.4851716954360366,1.333292566148978,1.2537246073975434,1.2602396350148428,1.3515933953496466,1.512490561050035,1.7235640140129223,1.9687408020756425,2.2368348180714586,2.5205439657221476
0,3,-0.7299628980609603,-1.7429649457072793,1.4147907301930274,2.7373978993604475,0.4988249016587131,,3.5934400157219812,1.03491027346733,0.2449554015884001,3.8109027000794287,2.691834350806403,2.353271034106159,2.4557480389143866,1.9054878483808428,1.7968408342084186,1.7460275624550659,1.7580698895234441,1.8317285405505348,1.960069227937634,2.1332453052968137,2.341329090293797,2.5758747073107586,2.8303111717075944
0,4,1.3209897579382144,1.2076967342285827,3.4186568028525812,1.1245773086962707,3.173001056391831,3.5934400157219812,,2.7218980804828226,3.570690492868405,2.987081332621226,1.7780151275540097,1.6886913705556088,1.2496262747588245,3.0686339984199305,2.7653147901720567,2.4697448012805254,2.1850709600336233,1.9161557973021301,1.670626589309857,1.4603272182993206,1.302436251923602,1.2175167425403195,1.220891505675014
0,5,-0.605035156399456,-0.7156225814043267,0.9761824346539628,2.0742989043152624,0.5369868460580498,1.03491027346733,2.7218980804828226,,1.1442764050170642,2.8571533464974013,2.2876339881837224,1.875441748326203,1.757342747529354,1.1458960468981199,0.9096953513901345,0.751156266436701,0.7232897504428293,0.83921547400319,1.0524444796469643,1.3165175182634534,1.6065551939699976,1.910770271087452,2.2233507794978
0,6,-0.5127356500224836,-1.8561703849624869,1.6388289806052676,2.6609863230832174,0.6360834670262077,0.2449554015884001,3.570690492868405,1.1442764050170642,,3.973404733399988,2.5562711238084965,2.240825908003492,2.3945224252156696,2.102393729715801,1.9679924472774486,1.8836537294726095,1.85621407569097,1.8881557772738762,1.976602136479259,2.1144744015566252,2.2928737876220637,2.5031501431821206,2.7379688264995306
0,7,-1.565822108620453,1.9751419340899572,2.5836643050701156,3.4417687284006924,3.3374206730301808,3.8109027000794287,2.987081332621226,2.8571533464974013,3.973404733399988,,4.099349926458795,3.7398253603431444,3.2379976455961366,1.97623839902575,2.015070898663851,2.106590958331076,2.2443623653556406,2.420500281047187,2.6272995672927135,2.858112426806488,3.1075927169526385,3.3715991112335284,3.6469783193085443
0,8,1.6754279274726667,-0.5346325623706476,3.251589898833293,0.7181586362437241,2.4711597923762336,2.691834350806403,1.7780151275540097,2.2876339881837224,2.5562711238084965,4.099349926458795,,0.4234910366786038,0.8614144542303817,3.2201202616238356,2.891942886500878,2.5650955226790124,2.240160405947535,1.918109608574119,1.600685015503024,1.291302748943753,0.9974744519162851,0.7380176130987087,0.5626783579313849
0,9,1.2555115234174536,-0.4797247145485226,2.8337619570597576,0.5654678525642588,2.091997859325148,2.353271034106159,1.6886913705556088,1.875441748326203,2.240825908003492,3.7398253603431444,0.4234910366786038,,0.5435273133410772,2.7969589838671283,2.4692272042620638,2.143223888753314,1.8198781581743682,1.500908593519141,1.189839873185171,0.8949488609776667,0.639038516782334,0.48788237344643776,0.5384332984969594
1,0,-1.565683797648032,-0.6049030449883132,,2.99912937331917,1.0835444763131232,1.383192427213961,3.397383262378892,0.9695723494900743,1.656608955988904,2.569616638125258,3.2348369686357343,2.816355004367606,2.636027511872697,0.6084587538277355,0.7246532720223743,0.9498657254675988,1.2253936716034013,1.5241904823923629,1.834923928953864,2.1524305437578537,2.474104057750642,2.7985079513335105,3.1247919676352525
1,1,1.3323884108505413,0.167077830574056,2.99912937331917,,2.462001668023163,2.8133205280720595,1.0286529112464253,2.1247050578065396,2.723831271904471,3.4042628601571807,0.7725265337647544,0.6468528652360521,0.37201754950147337,2.837311951722931,2.5046339616666287,2.1721569176052125,1.8399897526042652,1.5083372059653821,1.177634147913701,0.8489908527113955,0.5262803168132357,0.23532678973010826,0.23666145923352183
1,2,-0.6878420156505665,-1.2400899764724196,1.0835444763131232,2.462001668023163,,0.48710504322615433,3.153628376699469,0.5352148782519438,0.6530916549661434,3.3209699671855524,2.461174414122734,2.081505917621589,2.0944292347899305,1.4823709863896761,1.3293217052948683,1.2485955603270558,1.2542359317891645,1.3451568288254927,1.505990782808082,1.7172046482269279,1.9625997024619295,2.2309248312162753,2.5148510562642272
1,3,-0.751424015952624,-1.7230275007692408,1.383192427213961,2.8133205280720595,0.48710504322615433,,3.5763027520470856,1.0222041123953052,0.2994213169964531,3.7750258147087297,2.698417121637735,2.357077970081093,2.4568902808352497,1.8786137900855497,1.772357251622573,1.7249733054980503,1.7412747641325423,1.8195507483857205,1.9523612037528943,2.1295271390874757,2.3409997062201757,2.57835134051937,2.835089746024866
1,4,1.3153643335355922,1.1955898589953677,3.397383262378892,1.0286529112464253,3.153628376699469,3.5763027520470856,,2.7045348620583107,3.547893464270408,2.975053196913982,1.7599492829744918,1.6711616730659817,1.2364828238996737,3.058710748252746,2.7549796726831923,2.458930006027119,2.17370254966168,1.9041667459792149,1.657993196850541,1.4471537953287839,1.2891039508466933,1.2048012728515958,1.2097625553236964
1,5,-0.6020222859169027,-0.7118003401074007,0.9695723494900743,2.1247050578065396,0.5352148782519438,1.0222041123953052,2.7045348620583107,,1.1551940798586562,2.842292457716214,2.277654126821947,1.8648572704694384,1.7530359747453643,1.14587246199868,0.908560950563745,0.7484413970605164,0.7190745934885487,0.8343825497874268,1.0476365925267386,1.311911903610348,1.602156508550347,1.906546704166508,2.2192695678236865
1,6,-0.4857526049087345,-1.8611282843507946,1.656608955988904,2.723831271904471,0.6530916549661434,0.2994213169964531,3.547893464270408,1.1551940798586562,,3.9733981401075416,2.5328497243227304,2.219957563006584,2.381440592121421,2.119550959344915,1.9817775985993527,1.8933068566882407,1.8611828172099103,1.8882834339140808,1.9721687039230464,2.1060642651388606,2.281180879123461,2.4888326460178694,2.7215826092022923
